date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-11-11,1540329,298651,2300375,963485,11420966,1686624,918320,314684,170482,7215992,2929434,364122,502105,3834924,1948019,866615,892453,1620429,1465700,299501,1276558,2099238,2907819,1696286,935770,1685479,315421,537129,857473,359019,2817595,634520,6298039,3255540,274741,3208165,1214599,913809,3330062,993189,434653,1729333,265890,2377649,8039275,1051263,145838,2131947,1843908,610675,1909295,179366
2022-11-12,1540329,298651,2300375,963639,11421198,1686624,918551,314684,170482,7215992,2929434,364122,502105,3834925,1948019,866615,892453,1620429,1465700,299501,1276558,2099238,2907819,1696286,935770,1685479,315421,537129,857473,359019,2817595,634520,6301572,3255540,274776,3208165,1214599,913809,3330062,993997,434653,1729333,265890,2377959,8039293,1051263,145838,2131894,1843908,610675,1909295,179366
2022-11-13,1540329,298651,2300375,963740,11421472,1686624,918761,314684,170482,7215992,2929434,364122,502105,3834925,1948019,866615,892453,1620429,1465700,299501,1276558,2099238,2907819,1696286,935770,1685479,315421,537129,857473,359019,2817595,634520,6303295,3255540,274822,3208165,1214599,913809,3330062,993997,434653,1729333,265890,2378225,8039316,1051263,145838,2131894,1843908,610675,1909295,179366
2022-11-14,1540329,298651,2300375,963829,11428164,1688918,918876,315119,170482,7215992,2929434,364122,502105,3841906,1948019,866615,892503,1624055,1465700,299501,1277302,2099238,2907819,1696286,935770,1685479,316251,537129,857473,359408,2820621,636409,6312920,3255540,275049,3208165,1214599,913809,3330515,995024,434653,1729333,265890,2379451,8047287,1051263,145838,2131894,1843908,611358,1911276,179366
2022-11-15,1540329,299041,2300375,964227,11448069,1690290,919722,314684,170482,7215992,2929434,364122,502105,3843767,1948019,866615,892503,1624055,1465700,299860,1279209,2099238,2920679,1696286,936814,1689156,316251,537129,857473,359529,2822424,637216,6316683,3255540,275163,3208165,1214599,913809,3330515,995024,434653,1732287,265890,2380621,8047721,1051263,145838,2134790,1843908,611586,1912203,179838
2022-11-16,1542227,299041,2311150,964601,11451691,1692041,920112,315329,170482,7215992,2933229,365171,503346,3845953,1953497,868595,894929,1624055,1467573,299998,1279883,2099238,2920679,1696286,936814,1689722,316251,537129,859537,359661,2824396,638055,6320662,3262335,275369,3208165,1214599,917164,3340015,996883,434653,1732287,266843,2381580,8051534,1051263,146143,2135778,1848731,611813,1913310,179838
2022-11-17,1542227,299041,2311150,964886,11459145,1693601,920500,315440,170482,7215992,2933229,365171,503346,3848711,1953497,868595,895043,1624055,1467573,300127,1280630,2104453,2920679,1701401,936814,1690134,316251,537129,859537,359781,2826653,638873,6326186,3262335,275480,3218281,1217825,917164,3340015,996883,435778,1732287,266843,2382558,8052171,1054050,146143,2136700,1848731,612047,1914260,179838
2022-11-18,1542227,299041,2311150,965185,11462222,1694997,921038,315555,170750,7239478,2933229,365171,503346,3850508,1953497,868595,895043,1625642,1467573,300228,1281358,2104453,2920679,1701401,936814,1690168,317135,539125,859537,359898,2828391,639727,6330865,3262335,275565,3218335,1217825,917164,3340015,1000079,435778,1732287,266843,2383450,8057433,1054050,146143,2137759,1848731,612262,1915292,179838
2022-11-19,1542227,299041,2311150,965367,11462569,1694997,921390,315555,170750,7239478,2933229,365171,503346,3850508,1953497,868595,895043,1625642,1467573,300355,1281358,2104453,2920679,1701401,936814,1690168,317135,539125,859537,359898,2828391,639727,6333138,3262335,275601,3218335,1217825,917164,3340015,1001395,435778,1732287,266843,2383800,8057468,1054050,146143,2137759,1848731,612262,1915292,179838
2022-11-20,1542227,299041,2311150,965475,11462890,1694997,921588,315555,170750,7239478,2933229,365171,503346,3850508,1953497,868595,895043,1625642,1467573,300355,1281358,2104453,2920679,1701401,936814,1690168,317135,539125,859537,359898,2828391,639727,6334980,3262335,275637,3218335,1217825,917164,3340015,1002515,435778,1732287,266843,2384100,8057490,1054050,146143,2137759,1848731,612262,1915292,179838
2022-11-21,1542227,299041,2311150,965634,11468430,1697850,921739,315863,170750,7239478,2933229,365171,503346,3856052,1953497,868595,895109,1631144,1467573,300355,1282108,2104453,2920679,1701401,936814,1690319,317135,539125,859537,360231,2832392,641259,6341957,3262335,275824,3218335,1217825,917164,3340506,1002515,435778,1732287,266843,2385304,8061784,1054050,146143,2139759,1848731,612710,1917266,179838
2022-11-22,1542227,299471,2311150,966009,11490266,1699392,922159,315935,170750,7239478,2933229,365171,503346,3858155,1953497,868595,895109,1631144,1467573,300589,1283535,2104453,2929612,1701401,936814,1694616,317135,539125,859537,360317,2834045,641881,6345195,3262335,275995,3218335,1217825,917164,3340506,1003667,435778,1735351,266843,2386566,8062362,1054050,146143,2140643,1848731,612916,1918409,180426
2022-11-23,1545099,299471,2324560,966346,11494109,1700944,923276,316046,170750,7239478,2937280,366340,504770,3860866,1959421,870897,897964,1631144,1470441,300713,1284176,2109719,2929612,1707968,936814,1694937,317135,539125,861746,360478,2835549,642634,6348679,3268501,276217,3227759,1217825,920718,3350067,1004673,436904,1735351,267689,2387738,8067256,1054050,146442,2141888,1853991,613165,1919234,180426
2022-11-24,1545099,299471,2324560,966797,11499621,1700944,923912,316046,170750,7239478,2937280,366340,504770,3860866,1959421,870897,898092,1631144,1470441,300847,1284176,2109719,2929612,1707968,936814,1694937,317135,539125,861746,360478,2835549,642634,6351589,3268501,276249,3227759,1220720,920718,3350067,1006068,436904,1735351,267689,2388199,8067301,1054050,146442,2141888,1854190,613165,1920758,180426
2022-11-25,1545099,299471,2324560,966924,11505831,1703098,924141,316046,171317,7239478,2937280,366340,504770,3860866,1959421,870897,898092,1631144,1470441,300847,1284176,2109719,2929612,1707968,936814,1694937,318089,541161,861746,360478,2835549,642634,6353707,3268501,276409,3227759,1220720,920718,3350067,1006068,436904,1735351,267689,2388538,8067333,1058874,146442,2143804,1854190,613165,1921421,180426
2022-11-26,1545099,299471,2324560,967113,11506370,1703098,924938,316046,171317,7239478,2937280,366340,504770,3860866,1959421,870897,898092,1631144,1470441,300847,1284176,2109719,2929612,1707968,936814,1694937,318089,541161,861746,360478,2835549,642634,6354911,3268501,276469,3227759,1220720,920718,3350067,1006068,436904,1735351,267689,2389000,8067381,1058874,146442,2143804,1854190,613165,1921421,180426
2022-11-27,1545099,299471,2324560,967464,11506913,1703098,925223,316046,171317,7239478,2937280,366340,504770,3860866,1959421,870897,898092,1631144,1470441,300847,1284176,2109719,2929612,1707968,936814,1694937,318089,541161,861746,360478,2835549,642634,6356594,3268501,276526,3227759,1220720,920718,3350067,1008104,436904,1735351,267689,2389960,8067414,1058874,146442,2143804,1854190,613165,1921421,180426
2022-11-28,1545099,299471,2324560,967626,11513527,1705139,925377,316571,171317,7239478,2937280,366340,504770,3869185,1959421,870897,898136,1635010,1470441,300847,1284907,2109719,2929612,1707968,938189,1695114,318105,541161,861746,361014,2843317,644818,6367505,3268501,276775,3227759,1220720,920718,3350584,1008104,436904,1735351,267689,2391442,8076863,1058874,146442,2146026,1854190,614030,1923384,180426
2022-11-29,1545099,299869,2324560,968230,11536013,1706491,926106,316709,171317,7239478,2937280,366340,504770,3871718,1959421,870897,898136,1635010,1470441,301317,1287515,2109719,2938443,1707968,940023,1700438,318105,541161,861746,361147,2845600,645666,6373859,3268501,277010,3227759,1220720,920718,3350584,1008798,436904,1738379,267689,2393288,8077763,1058874,146442,2147680,1854190,614319,1924766,180925
2022-11-30,1549285,299869,2337547,968871,11541655,1708264,926947,316956,171317,7239478,2943519,367352,506232,3877441,1965757,873597,901521,1635010,1473092,301560,1288308,2109719,2938443,1707968,940023,1700815,318105,541161,864406,361370,2848609,646566,6380782,3275343,277180,3227759,1220720,924632,3360797,1011127,436904,1738379,268797,2395262,8085648,1058874,146777,2149512,1857649,614646,1926437,180925
2022-12-01,1549285,299869,2337547,969642,11551452,1709688,927641,317174,171608,7252023,2943519,367352,506232,3882099,1965757,873597,901696,1635283,1473092,301752,1289606,2115549,2938443,1713190,940023,1700890,318105,543135,864406,361607,2851189,647334,6390225,3275343,277347,3243850,1225997,924632,3360797,1011127,437972,1738379,268797,2396846,8087757,1058874,146777,2151313,1859858,615040,1927880,180925
2022-12-02,1549285,299869,2337547,970396,11561618,1711047,928712,317405,171608,7270410,2943519,367352,506232,3885398,1965757,873597,901696,1635283,1473092,301931,1290858,2115549,2938443,1713190,940023,1701414,319023,543135,864406,361890,2854044,647984,6397825,3275343,277493,3243850,1225997,924632,3360797,1015497,437972,1738379,268797,2398323,8088478,1063268,146777,2153223,1859858,615332,1929325,180925
2022-12-03,1549285,299869,2337547,970857,11562078,1711047,929249,317405,171608,7270410,2943519,367352,506232,3885398,1965757,873597,901696,1635283,1473092,302065,1290858,2115549,2938443,1713190,940023,1701414,319023,543135,864406,361890,2854044,647984,6401124,3275343,277518,3243850,1225997,924632,3360797,1016953,437972,1738379,268797,2398995,8088571,1063268,146777,2153223,1859858,615332,1929325,180925
2022-12-04,1549285,299869,2337547,971020,11562556,1711047,929619,317405,171608,7270410,2943519,367352,506232,3885398,1965757,873597,901696,1635283,1473092,302065,1290858,2115549,2938443,1713190,940023,1701414,319023,543135,864406,361890,2854044,647984,6403382,3275343,277565,3243850,1225997,924632,3360797,1018631,437972,1738379,268797,2399501,8088638,1063268,146777,2153223,1859858,615332,1929325,180925
2022-12-05,1549285,299869,2337547,971190,11573666,1713614,929899,317885,171608,7270410,2943519,367352,506232,3892893,1965757,873597,901778,1640761,1473092,302065,1291854,2115549,2938443,1713190,940023,1701998,319023,543135,864406,362244,2859446,649575,6413729,3275343,277797,3243850,1225997,924632,3361643,1019493,437972,1738379,268797,2401254,8089426,1063268,146777,2156359,1859858,615922,1931943,180925
2022-12-06,1549285,300365,2337547,971876,11615979,1714678,930723,317979,171608,7270410,2943519,367352,506232,3895981,1965757,873597,901778,1640761,1473092,302399,1294038,2115549,2950361,1713190,943402,1708324,319023,543135,864406,362377,2861857,650143,6419361,3275343,278004,3243850,1225997,924632,3361643,1019903,437972,1745168,268797,2402718,8090263,1063268,146777,2157930,1859858,616175,1933185,181695
2022-12-07,1555092,300365,2353530,972465,11621923,1715920,931371,318134,171608,7270410,2943519,368723,507870,3900000,1977292,877066,905818,1640761,1477545,302592,1294916,2115549,2950361,1713190,943402,1708613,319023,543135,868630,362649,2864908,650779,6425244,3286948,278166,3243850,1225997,929127,3374733,1021147,437972,1745168,269886,2404574,8115292,1063268,147221,2159648,1866343,616506,1934757,181695
2022-12-08,1555092,300365,2353530,973146,11639163,1717098,932066,318360,172044,7270410,2953341,368723,507870,3903334,1977292,877068,905969,1640761,1477545,302856,1295950,2124243,2950361,1719549,943402,1708945,319023,546753,868630,362824,2867918,651520,6433524,3286948,278392,3259911,1232202,929127,3374733,1023200,439773,1745168,269886,2406325,8116492,1063268,147221,2161493,1866343,616804,1936302,181695
2022-12-09,1555092,300365,2353530,973879,11644729,1718077,932781,318567,172044,7270410,2953341,368723,507870,3906801,1977292,877068,905969,1640761,1477545,303058,1297092,2124243,2950361,1719549,943402,1709208,319023,546753,868630,363029,2870859,652223,6440834,3286948,278596,3259911,1232202,929127,3374733,1025016,439773,1745168,269886,2407883,8118437,1066450,147221,2163370,1866343,617094,1937599,181695
2022-12-10,1555092,300365,2353530,974385,11645156,1718077,933631,318567,172044,7270410,2953341,368723,507870,3906801,1977292,877068,905969,1640761,1477545,303272,1297092,2124243,2950361,1719549,943402,1709208,319023,546753,868630,363029,2870859,652223,6443728,3286948,278638,3259911,1232202,929127,3374733,1026697,439773,1745168,269886,2408410,8118564,1066450,147221,2163370,1866343,617094,1937599,181695
2022-12-11,1555092,300365,2353530,974616,11645531,1718077,933631,318567,172044,7270410,2953341,368723,507870,3906801,1977292,877068,905969,1640761,1477545,303272,1297092,2124243,2950361,1719549,943402,1709208,319023,546753,868630,363029,2870859,652223,6446939,3286948,278700,3259911,1232202,929127,3374733,1028194,439773,1745168,269886,2409374,8118621,1066450,147221,2163370,1866343,617094,1937599,181695
2022-12-12,1555092,300365,2353530,974793,11654265,1720013,934388,318968,172044,7270410,2953341,368723,507870,3915471,1977292,877068,906029,1646271,1477545,303272,1298214,2124243,2950361,1719549,943402,1709783,319023,546753,868630,363480,2877084,653285,6458663,3286948,278909,3259911,1232202,929127,3375513,1029130,439773,1745168,269886,2411193,8119398,1066450,147221,2167396,1866343,617812,1940474,181695
2022-12-13,1555092,300719,2353530,975637,11692081,1720938,935123,319063,172044,7270410,2953341,368723,507870,3918785,1977292,877068,906029,1646271,1477545,303580,1300511,2124243,2963404,1719549,946657,1716472,320156,546753,868630,363672,2879897,653719,6464457,3286948,279105,3259911,1232202,929127,3375513,1029360,439773,1751646,269886,2413266,8120312,1066450,147221,2169118,1866343,618099,1941830,182198
2022-12-14,1561557,300719,2365080,976277,11696982,1722227,936024,319274,172044,7270410,2963232,369914,509199,3922623,1987017,880770,909976,1646271,1482269,303854,1301555,2124243,2963404,1719549,946657,1716789,320156,546753,871644,364003,2882626,654144,6469854,3300138,279221,3259911,1232202,933108,3388571,1030956,439773,1751646,270809,2414655,8145654,1066450,147657,2171414,1872837,618480,1943493,182198
2022-12-15,1561557,300719,2365080,977088,11711281,1723249,936976,319477,172626,7290073,2963232,369914,509199,3927562,1987017,880770,910137,1646271,1482269,304098,1302774,2134100,2963404,1725293,946657,1717132,320156,549490,871644,364282,2885987,654580,6478501,3300138,279339,3276630,1237781,933108,3388571,1033231,441692,1751646,270809,2416567,8146968,1069703,147657,2173547,1872837,618893,1944973,182198
2022-12-16,1561557,300719,2365080,977638,11716143,1724133,937673,319477,172626,7312963,2963232,369914,509199,3930135,1987017,880770,910137,1646271,1482269,304301,1303829,2134100,2963404,1725293,946657,1717426,321244,549490,871644,364531,2888863,655004,6486234,3300138,279416,3276630,1237781,933108,3388571,1035094,441692,1751646,270809,2418088,8148019,1069703,147657,2175749,1872837,619323,1946385,182198
2022-12-17,1561557,300719,2365080,978105,11716534,1724133,938604,319477,172626,7312963,2963232,369914,509199,3930135,1987017,880770,910137,1646271,1482269,304491,1303829,2134100,2963404,1725293,946657,1717426,321244,549490,871644,364531,2888863,655004,6488997,3300138,279456,3276630,1237781,933108,3388571,1036459,441692,1751646,270809,2418917,8148124,1069703,147657,2175749,1872837,619323,1946385,182198
2022-12-18,1561557,300719,2365080,978323,11716948,1724133,938943,319477,172626,7312963,2963232,369914,509199,3930135,1987017,880770,910137,1646271,1482269,304491,1303829,2134100,2963404,1725293,946657,1717426,321244,549490,871644,364531,2888863,655004,6491323,3300138,279489,3276630,1237781,933108,3388571,1038475,441692,1751646,270809,2419573,8148193,1069703,147657,2175749,1872837,619323,1946385,182198
2022-12-19,1561557,300719,2365080,978501,11724596,1726188,939281,319477,172626,7312963,2963232,369914,509199,3939214,1987017,880770,910169,1653425,1482269,304491,1305200,2134100,2963404,1725293,946657,1717983,321244,549490,871644,365089,2893870,655719,6504806,3300138,279662,3276630,1237781,933108,3389458,1039340,441692,1751646,270809,2421324,8148887,1069703,147657,2180387,1872837,620243,1949061,182198
2022-12-20,1561557,301099,2365080,979282,11750909,1727307,940702,319477,172626,7312963,2963232,369914,509199,3941714,1987017,880770,910169,1653425,1482269,304797,1307477,2134100,2977727,1725293,946657,1724532,321244,549490,871644,365206,2896742,656049,6510662,3300138,279804,3276630,1237781,933108,3389458,1039766,441692,1760204,270809,2423428,8150236,1069703,147657,2182520,1872837,620606,1950391,182581
2022-12-21,1568934,301099,2373361,980122,11755565,1728749,941267,320581,172626,7312963,2974619,371103,510535,3946915,1996253,884263,914175,1653425,1507707,305032,1309092,2134100,2977727,1725293,951070,1724955,321244,549490,874117,365554,2901542,656437,6516559,3316814,279949,3276630,1237781,936721,3403177,1040786,441692,1760204,271433,2425418,8176976,1069703,148031,2185265,1879139,621117,1951924,182581
